date,timestamp,cluster_name,node_name,node_ip,metric_name,value
2023/4/12 17:30,1681291847,cc-cc553-interestPrice,data-node-02,9.9.6.148,elasticsearch_indices_search_query_time_seconds,5156852.822
2023/4/12 17:31,1681291907,cc-cc553-interestPrice,data-node-02,9.9.6.148,elasticsearch_indices_search_query_time_seconds,5156863.168
2023/4/12 17:32,1681291967,cc-cc553-interestPrice,data-node-02,9.9.6.148,elasticsearch_indices_search_query_time_seconds,5156872.913
2023/4/12 17:33,1681292027,cc-cc553-interestPrice,data-node-02,9.9.6.148,elasticsearch_indices_search_query_time_seconds,5156883.508
2023/4/12 17:34,1681292087,cc-cc553-interestPrice,data-node-02,9.9.6.148,elasticsearch_indices_search_query_time_seconds,5156894.053
2023/4/12 17:35,1681292147,cc-cc553-interestPrice,data-node-02,9.9.6.148,elasticsearch_indices_search_query_time_seconds,5156904.759
2023/4/12 17:36,1681292207,cc-cc553-interestPrice,data-node-02,9.9.6.148,elasticsearch_indices_search_query_time_seconds,5156914.734
2023/4/12 17:37,1681292267,cc-cc553-interestPrice,data-node-02,9.9.6.148,elasticsearch_indices_search_query_time_seconds,5156925.194
2023/4/12 17:38,1681292327,cc-cc553-interestPrice,data-node-02,9.9.6.148,elasticsearch_indices_search_query_time_seconds,5156935.036
2023/4/12 17:39,1681292387,cc-cc553-interestPrice,data-node-02,9.9.6.148,elasticsearch_indices_search_query_time_seconds,5156944.985
2023/4/12 17:40,1681292447,cc-cc553-interestPrice,data-node-02,9.9.6.148,elasticsearch_indices_search_query_time_seconds,5156954.759
2023/4/12 17:41,1681292507,cc-cc553-interestPrice,data-node-02,9.9.6.148,elasticsearch_indices_search_query_time_seconds,5156965.002
2023/4/12 17:42,1681292567,cc-cc553-interestPrice,data-node-02,9.9.6.148,elasticsearch_indices_search_query_time_seconds,5156975.074
2023/4/12 17:43,1681292627,cc-cc553-interestPrice,data-node-02,9.9.6.148,elasticsearch_indices_search_query_time_seconds,5156985.243
2023/4/12 17:44,1681292687,cc-cc553-interestPrice,data-node-02,9.9.6.148,elasticsearch_indices_search_query_time_seconds,5156995.121
2023/4/12 17:45,1681292747,cc-cc553-interestPrice,data-node-02,9.9.6.148,elasticsearch_indices_search_query_time_seconds,5157005.404
2023/4/12 17:46,1681292807,cc-cc553-interestPrice,data-node-02,9.9.6.148,elasticsearch_indices_search_query_time_seconds,5157015.072
2023/4/12 17:47,1681292867,cc-cc553-interestPrice,data-node-02,9.9.6.148,elasticsearch_indices_search_query_time_seconds,5157025.055
2023/4/12 17:48,1681292927,cc-cc553-interestPrice,data-node-02,9.9.6.148,elasticsearch_indices_search_query_time_seconds,5157034.634
2023/4/12 17:49,1681292987,cc-cc553-interestPrice,data-node-02,9.9.6.148,elasticsearch_indices_search_query_time_seconds,5157044.347
2023/4/12 17:50,1681293047,cc-cc553-interestPrice,data-node-02,9.9.6.148,elasticsearch_indices_search_query_time_seconds,5157053.888
2023/4/12 17:51,1681293107,cc-cc553-interestPrice,data-node-02,9.9.6.148,elasticsearch_indices_search_query_time_seconds,5157063.786
2023/4/12 17:52,1681293167,cc-cc553-interestPrice,data-node-02,9.9.6.148,elasticsearch_indices_search_query_time_seconds,5157073.134
2023/4/12 17:53,1681293227,cc-cc553-interestPrice,data-node-02,9.9.6.148,elasticsearch_indices_search_query_time_seconds,5157082.913
2023/4/12 17:54,1681293287,cc-cc553-interestPrice,data-node-02,9.9.6.148,elasticsearch_indices_search_query_time_seconds,5157092.382
2023/4/12 17:55,1681293347,cc-cc553-interestPrice,data-node-02,9.9.6.148,elasticsearch_indices_search_query_time_seconds,5157102.033
2023/4/12 17:56,1681293407,cc-cc553-interestPrice,data-node-02,9.9.6.148,elasticsearch_indices_search_query_time_seconds,5157111.811
2023/4/12 17:57,1681293467,cc-cc553-interestPrice,data-node-02,9.9.6.148,elasticsearch_indices_search_query_time_seconds,5157121.937
2023/4/12 17:58,1681293527,cc-cc553-interestPrice,data-node-02,9.9.6.148,elasticsearch_indices_search_query_time_seconds,5157131.545
2023/4/12 17:59,1681293587,cc-cc553-interestPrice,data-node-02,9.9.6.148,elasticsearch_indices_search_query_time_seconds,5157141.467
2023/4/12 18:00,1681293647,cc-cc553-interestPrice,data-node-02,9.9.6.148,elasticsearch_indices_search_query_time_seconds,5157150.974
2023/4/12 18:01,1681293707,cc-cc553-interestPrice,data-node-02,9.9.6.148,elasticsearch_indices_search_query_time_seconds,5157160.451
2023/4/12 18:02,1681293767,cc-cc553-interestPrice,data-node-02,9.9.6.148,elasticsearch_indices_search_query_time_seconds,5157169.716
2023/4/12 18:03,1681293827,cc-cc553-interestPrice,data-node-02,9.9.6.148,elasticsearch_indices_search_query_time_seconds,5157179.288
2023/4/12 18:04,1681293887,cc-cc553-interestPrice,data-node-02,9.9.6.148,elasticsearch_indices_search_query_time_seconds,5157188.327
2023/4/12 18:05,1681293947,cc-cc553-interestPrice,data-node-02,9.9.6.148,elasticsearch_indices_search_query_time_seconds,5157197.558
2023/4/12 18:06,1681294007,cc-cc553-interestPrice,data-node-02,9.9.6.148,elasticsearch_indices_search_query_time_seconds,5157206.391
2023/4/12 18:07,1681294067,cc-cc553-interestPrice,data-node-02,9.9.6.148,elasticsearch_indices_search_query_time_seconds,5157215.888
2023/4/12 18:08,1681294127,cc-cc553-interestPrice,data-node-02,9.9.6.148,elasticsearch_indices_search_query_time_seconds,5157224.653
2023/4/12 18:09,1681294187,cc-cc553-interestPrice,data-node-02,9.9.6.148,elasticsearch_indices_search_query_time_seconds,5157234.221
2023/4/12 18:10,1681294247,cc-cc553-interestPrice,data-node-02,9.9.6.148,elasticsearch_indices_search_query_time_seconds,5157243.081
2023/4/12 18:11,1681294307,cc-cc553-interestPrice,data-node-02,9.9.6.148,elasticsearch_indices_search_query_time_seconds,5157252.122
2023/4/12 18:12,1681294367,cc-cc553-interestPrice,data-node-02,9.9.6.148,elasticsearch_indices_search_query_time_seconds,5157261.051
2023/4/12 18:13,1681294427,cc-cc553-interestPrice,data-node-02,9.9.6.148,elasticsearch_indices_search_query_time_seconds,5157269.761
2023/4/12 18:14,1681294487,cc-cc553-interestPrice,data-node-02,9.9.6.148,elasticsearch_indices_search_query_time_seconds,5157278.309
2023/4/12 18:15,1681294547,cc-cc553-interestPrice,data-node-02,9.9.6.148,elasticsearch_indices_search_query_time_seconds,5157287.116
2023/4/12 18:16,1681294607,cc-cc553-interestPrice,data-node-02,9.9.6.148,elasticsearch_indices_search_query_time_seconds,5157295.933
2023/4/12 18:17,1681294667,cc-cc553-interestPrice,data-node-02,9.9.6.148,elasticsearch_indices_search_query_time_seconds,5157304.339
2023/4/12 18:18,1681294727,cc-cc553-interestPrice,data-node-02,9.9.6.148,elasticsearch_indices_search_query_time_seconds,5157312.911
2023/4/12 18:19,1681294787,cc-cc553-interestPrice,data-node-02,9.9.6.148,elasticsearch_indices_search_query_time_seconds,5157321.413
2023/4/12 18:20,1681294847,cc-cc553-interestPrice,data-node-02,9.9.6.148,elasticsearch_indices_search_query_time_seconds,5157329.844
2023/4/12 18:21,1681294907,cc-cc553-interestPrice,data-node-02,9.9.6.148,elasticsearch_indices_search_query_time_seconds,5157338.672
2023/4/12 18:22,1681294967,cc-cc553-interestPrice,data-node-02,9.9.6.148,elasticsearch_indices_search_query_time_seconds,5157347.139
2023/4/12 18:23,1681295027,cc-cc553-interestPrice,data-node-02,9.9.6.148,elasticsearch_indices_search_query_time_seconds,5157356.008
2023/4/12 18:24,1681295087,cc-cc553-interestPrice,data-node-02,9.9.6.148,elasticsearch_indices_search_query_time_seconds,5157364.494
2023/4/12 18:25,1681295147,cc-cc553-interestPrice,data-node-02,9.9.6.148,elasticsearch_indices_search_query_time_seconds,5157373.153
2023/4/12 18:26,1681295207,cc-cc553-interestPrice,data-node-02,9.9.6.148,elasticsearch_indices_search_query_time_seconds,5157381.912
2023/4/12 18:27,1681295267,cc-cc553-interestPrice,data-node-02,9.9.6.148,elasticsearch_indices_search_query_time_seconds,5157390.391
2023/4/12 18:28,1681295327,cc-cc553-interestPrice,data-node-02,9.9.6.148,elasticsearch_indices_search_query_time_seconds,5157399.131
2023/4/12 18:29,1681295387,cc-cc553-interestPrice,data-node-02,9.9.6.148,elasticsearch_indices_search_query_time_seconds,5157407.863
